,time,C position,C speed,C current max,F position,F speed,F current,F voltage err,F temp err,F motion,F overload,F backdrive,F parameter,F saturation,F fatal err
968,158.63897,0.045692764311837664,70,10,341.6,35,1.2000000000000002,0,0,False,False,False,False,False,False
969,158.803442,0.07372131018351524,70,10,336.6,50,4.0,0,0,False,False,False,False,False,False
970,158.964915,0.5490806754347659,70,10,333.8,35,2.9000000000000004,0,0,False,False,False,False,False,False
971,159.123737,1.4643726503850871,70,10,327.5,50,4.5,0,0,False,False,False,False,False,False
972,159.279718,2.7825229506958067,70,10,324.6,35,6.4,0,0,False,False,False,False,False,False
973,159.442316,4.582775357738967,70,10,318.0,55,5.6000000000000005,0,0,False,False,False,False,False,False
974,159.598909,6.754162961061553,70,10,314.5,65,3.8000000000000003,0,0,False,False,False,False,False,False
975,159.758861,9.373401331484644,70,10,307.1,65,6.2,0,0,False,False,False,False,False,False
976,159.920437,12.482372120135892,70,10,303.2,65,4.3,0,0,False,False,False,False,False,False
977,160.080283,15.949643096202976,70,10,294.90000000000003,65,6.0,0,0,False,False,False,False,False,False
978,160.239393,19.75816016265614,70,10,290.90000000000003,25,4.5,0,0,False,False,False,False,False,False
979,160.407121,24.24497300295377,70,10,282.2,65,5.9,0,0,False,False,False,False,False,False
980,160.564064,28.797704286004773,70,10,277.5,65,5.800000000000001,0,0,False,False,False,False,False,False
981,160.719916,33.767201714091755,70,10,267.7,65,5.7,0,0,False,False,False,False,False,False
982,160.875015,38.88343065038916,70,10,262.90000000000003,55,5.2,0,0,False,False,False,False,False,False
983,161.03755,44.65692925871167,70,10,252.70000000000002,65,5.6000000000000005,0,0,False,False,False,False,False,False
984,161.198364,50.81183855483202,70,10,247.60000000000002,65,5.4,0,0,False,False,False,True,False,False
985,161.363185,57.27816371009011,70,10,241.3,35,2.6,0,0,False,False,False,True,False,False
986,161.527787,64.1666152310924,70,10,238.60000000000002,0,2.5,0,0,False,False,False,True,False,False
987,161.688488,71.11294442846089,70,10,238.20000000000002,0,0.4,0,0,False,False,False,False,False,False
988,161.844302,78.18966549946599,70,10,237.8,35,1.3,0,0,False,False,False,False,False,False
989,162.00773,85.66527404477141,70,10,229.8,65,5.0,0,0,False,False,False,False,False,False
990,162.163978,93.26887352478418,70,10,224.70000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
991,162.323882,101.12885733928877,70,10,215.10000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
992,162.480498,109.0202278644275,70,10,205.3,65,5.1000000000000005,0,0,False,False,False,False,False,False
993,162.63815,117.08336021026336,70,10,200.20000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
994,162.797499,125.44270058793342,70,10,190.20000000000002,65,5.0,0,0,False,False,False,False,False,False
995,162.957634,134.0358222415483,70,10,185.3,65,5.0,0,0,False,False,False,False,False,False
996,163.119475,142.6156062215144,70,10,175.60000000000002,0,4.4,0,0,False,False,False,False,False,False
997,163.281489,151.48975250787015,70,10,175.4,40,2.8000000000000003,0,0,False,False,False,False,False,False
998,163.456079,160.94258608264178,70,10,183.0,65,4.5,0,0,False,False,False,False,False,False
999,163.606188,169.30969394578952,70,10,188.0,65,4.5,0,0,False,False,False,False,False,False
1000,163.771926,178.32695038465502,70,10,190.5,60,3.0,0,0,False,False,False,False,False,False
1001,163.932657,187.15691377599748,70,10,186.0,65,4.7,0,0,False,False,False,False,False,False
1002,164.091644,195.82398933580757,70,10,176.10000000000002,65,4.800000000000001,0,0,False,False,False,False,False,False
1003,164.247807,204.3652801157388,70,10,171.3,65,4.800000000000001,0,0,False,False,False,False,False,False
1004,164.403535,212.75205118115767,70,10,160.8,65,4.800000000000001,0,0,False,False,False,False,False,False
1005,164.562929,221.27577412795975,70,10,156.20000000000002,65,4.800000000000001,0,0,False,False,False,False,False,False
1006,164.726723,229.83379761097535,70,10,145.70000000000002,65,4.7,0,0,False,False,False,False,False,False
1007,164.883236,237.99866064511698,70,10,140.70000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
1008,165.043014,246.03391782514925,70,10,130.3,65,4.6000000000000005,0,0,False,False,False,False,False,False
1009,165.203481,254.0405059814595,70,10,125.5,65,4.6000000000000005,0,0,False,False,False,False,False,False
1010,165.362894,261.74170193982513,70,10,115.10000000000001,65,4.6000000000000005,0,0,False,False,False,False,False,False
1011,165.519534,269.1578017899992,70,10,110.4,65,4.6000000000000005,0,0,False,False,False,False,False,False
1012,165.676818,276.3443717633518,70,10,99.9,65,4.5,0,0,False,False,False,False,False,False
1013,165.838559,283.43955039443523,70,10,94.9,65,4.5,0,0,False,False,False,False,False,False
1014,165.999089,290.3208289089243,70,10,84.30000000000001,65,4.5,0,0,False,False,False,False,False,False
1015,166.156391,296.6031575896195,70,10,79.80000000000001,65,4.5,0,0,False,False,False,False,False,False
1016,166.30812,302.4502191386282,70,10,69.4,65,4.5,0,0,False,False,False,False,False,False
1017,166.467225,308.2588857508513,70,10,38.800000000000004,65,4.4,0,0,False,False,False,False,False,False
1018,166.62352,313.69917487571087,70,10,54.1,65,4.5,0,0,False,False,False,False,False,False
1019,166.780698,318.7516827271089,70,10,49.1,65,4.5,0,0,False,False,False,False,False,False
1020,166.939183,323.55813907003244,70,10,13.200000000000001,65,4.4,0,0,False,False,False,False,False,False
1021,167.104463,328.10334191560156,70,10,21.3,65,4.4,0,0,False,False,False,False,False,False
1022,167.266872,332.27375817812884,70,10,23.5,65,4.4,0,0,False,False,False,False,False,False
1023,167.423407,335.86409849885206,70,10,837.9000000000001,65,4.4,0,0,False,False,False,False,False,False
1024,167.582733,339.11804342860177,70,10,827.9000000000001,25,6.4,0,0,False,False,False,False,False,False
1025,167.744754,341.9838625318396,70,10,5.6000000000000005,35,2.1,0,0,False,False,False,False,False,False
1026,167.90033,344.3580691537428,70,10,4.0,0,1.5,0,0,False,False,False,False,False,False
1027,168.061313,346.35626166965653,70,10,4.0,0,0.0,0,0,False,False,False,False,False,False
1028,168.22888,347.996018250106,70,10,823.0,35,1.6,0,0,False,False,False,False,False,False
1029,168.387636,349.0956549461912,70,10,6.5,35,1.2000000000000002,0,0,False,False,False,False,False,False
1030,168.543467,349.75670531211233,70,10,11.700000000000001,35,3.2,0,0,False,False,False,False,False,False
1031,168.710521,349.9999841910369,70,10,833.3000000000001,35,3.2,0,0,False,False,False,False,False,False
1032,168.874552,349.77164563982956,70,10,19.1,35,1.7000000000000002,0,0,False,False,False,False,False,False
1033,169.039102,349.080340823258,70,10,21.700000000000003,35,1.7000000000000002,0,0,False,False,False,False,False,False
1034,169.199825,347.9370125632128,70,10,30.700000000000003,65,4.6000000000000005,0,0,False,False,False,False,False,False
1035,169.356287,346.4135251927773,70,10,40.900000000000006,65,4.3,0,0,False,False,False,False,False,False
1036,169.512692,344.47975859605197,70,10,46.2,65,4.2,0,0,False,False,False,False,False,False
1037,169.674688,342.0617103436772,70,10,56.6,65,4.2,0,0,False,False,False,False,False,False
1038,169.83519,339.2075422260891,70,10,61.7,65,4.3,0,0,False,False,False,False,False,False
1039,169.997511,335.9193326028032,70,10,71.9,65,4.3,0,0,False,False,False,False,False,False
1040,170.156952,332.30429372281526,70,10,76.80000000000001,65,4.3,0,0,False,False,False,False,False,False
1041,170.319278,328.155185251317,70,10,87.2,0,4.1000000000000005,0,0,False,False,False,False,False,False
1042,170.47948,323.72593866647446,70,10,87.60000000000001,40,2.5,0,0,False,False,False,False,False,False
1043,170.63976,318.8355032263454,70,10,88.0,0,0.4,0,0,False,False,False,False,False,False
1044,170.803161,313.57480481044325,70,10,87.60000000000001,25,1.0,0,0,False,False,False,False,False,False
1045,170.963364,308.003001611173,70,10,96.5,65,4.3,0,0,False,False,False,False,False,False
1046,171.124736,302.1093142643132,70,10,101.4,65,4.3,0,0,False,False,False,False,False,False
1047,171.280248,296.0034437121896,70,10,112.2,65,4.3,0,0,False,False,False,False,False,False
1048,171.436314,289.6824061554533,70,10,65.9,65,4.4,0,0,False,False,False,False,False,False
1049,171.595013,282.9788265051481,70,10,76.3,65,4.4,0,0,False,False,False,False,False,False
1050,171.75181,276.05987335224995,70,10,132.1,65,4.5,0,0,False,False,False,False,False,False
1051,171.903641,269.13374917103977,70,10,142.8,65,4.5,0,0,False,False,False,False,False,False
1052,172.060185,261.74533083765687,70,10,148.0,65,4.5,0,0,False,False,False,False,False,False
1053,172.224545,253.81763724867554,70,10,158.60000000000002,65,4.5,0,0,False,False,False,False,False,False
1054,172.383529,245.93652977644967,70,10,163.5,65,4.4,0,0,False,False,False,False,False,False
1055,172.542628,237.82997931746607,70,10,174.20000000000002,65,4.4,0,0,False,False,False,False,False,False
1056,172.695526,229.95543061161567,70,10,179.20000000000002,65,4.4,0,0,False,False,False,True,False,False
1057,172.854044,221.5722483354875,70,10,189.20000000000002,55,4.0,0,0,False,False,False,True,False,False
1058,173.016091,212.91721721237803,70,10,193.0,35,2.3000000000000003,0,0,False,False,False,True,False,False
1059,173.169,204.7380415537699,70,10,198.60000000000002,65,4.800000000000001,0,0,False,False,False,False,False,False
1060,173.32923,196.02709422114447,70,10,203.4,65,4.9,0,0,False,False,False,False,False,False
1061,173.492299,187.020071644475,70,10,214.20000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
1062,173.648681,178.43666572241222,70,10,218.70000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
1063,173.8047,169.82837992623365,70,10,229.4,65,4.7,0,0,False,False,False,False,False,False
1064,173.96434,161.11093884598847,70,10,234.0,65,4.7,0,0,False,False,False,False,False,False
1065,174.123941,152.4747338418793,70,10,244.5,65,4.800000000000001,0,0,False,False,False,False,False,False
1066,174.284648,143.66673046521456,70,10,249.10000000000002,65,4.800000000000001,0,0,False,False,False,False,False,False
1067,174.447562,134.89304137184138,70,10,259.8,65,4.9,0,0,False,False,False,False,False,False
1068,174.605561,126.4499929276922,70,10,264.5,65,5.0,0,0,False,False,False,False,False,False
1069,174.766664,118.03953338842967,70,10,274.90000000000003,65,5.1000000000000005,0,0,False,False,False,False,False,False
1070,174.931209,109.58069658482262,70,10,279.6,65,5.2,0,0,False,False,False,False,False,False
1071,175.087749,101.66859764644171,70,10,289.90000000000003,65,5.4,0,0,False,False,False,False,False,False
1072,175.244494,93.91107866694146,70,10,294.6,65,5.4,0,0,False,False,False,False,False,False
1073,175.405675,86.17886535063315,70,10,305.2,65,5.4,0,0,False,False,False,False,False,False
1074,175.562988,78.84134223287418,70,10,310.20000000000005,65,5.5,0,0,False,False,False,False,False,False
1075,175.718607,71.77200404967398,70,10,313.6,65,5.5,0,0,False,False,False,False,False,False
1076,175.876215,64.93284732243596,70,10,324.90000000000003,65,5.5,0,0,False,False,False,False,False,False
1077,176.031833,58.4026548870162,70,10,332.20000000000005,50,4.2,0,0,False,False,False,False,False,False
1078,176.197056,51.88573820471039,70,10,335.20000000000005,35,3.0,0,0,False,False,False,False,False,False
1079,176.370086,45.26442270286216,70,10,340.20000000000005,35,2.6,0,0,False,False,False,False,False,False
1080,176.531173,39.50816059513048,70,10,342.1,35,2.6,0,0,False,False,False,False,False,False
1081,176.691125,34.10306880512911,70,10,345.8,20,1.0,0,0,False,False,False,False,False,False
1082,176.860049,28.779094775459782,70,10,347.1,10,2.4000000000000004,0,0,False,False,False,False,False,False
1083,177.016097,24.235816235762655,70,10,348.20000000000005,0,2.2,0,0,False,False,False,False,False,False
1084,177.17842,19.921497631125845,70,10,348.20000000000005,0,0.30000000000000004,0,0,False,False,False,False,False,False
1085,177.33452,16.124928442996236,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
1086,177.494262,12.645626410890003,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
1087,177.658858,9.48495375836066,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
1088,177.819287,6.831676110463263,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
1089,177.979342,4.615669086725632,70,10,348.5,35,0.9,0,0,False,False,False,False,False,False
1090,178.143168,2.8013127810029346,70,10,346.0,35,3.2,0,0,False,False,False,False,False,False
1091,178.303153,1.43257969472063,70,10,341.5,35,2.3000000000000003,0,0,False,False,False,False,False,False
1092,178.463624,0.5288989107808391,70,10,339.1,30,0.9,0,0,False,False,False,False,False,False
1093,178.624321,0.06413487447377975,70,10,337.40000000000003,40,2.6,0,0,False,False,False,False,False,False
1094,178.781583,0.04242551808081885,70,10,332.5,35,2.8000000000000003,0,0,False,False,False,False,False,False
1095,178.942424,0.45424245582137246,70,10,329.90000000000003,25,6.4,0,0,False,False,False,False,False,False
1096,179.107185,1.3432196694252525,70,10,324.40000000000003,40,3.9000000000000004,0,0,False,False,False,False,False,False
1097,179.268889,2.678742863692918,70,10,322.3,65,3.9000000000000004,0,0,False,False,False,False,False,False
1098,179.428106,4.426656414566509,70,10,315.1,50,5.2,0,0,False,False,False,False,False,False
1099,179.59614,6.721845379883405,70,10,312.20000000000005,65,4.6000000000000005,0,0,False,False,False,False,False,False
1100,179.751846,9.273100812414071,70,10,303.90000000000003,60,6.0,0,0,False,False,False,False,False,False
1101,179.91614,12.38268757054172,70,10,300.3,65,4.5,0,0,False,False,False,False,False,False
1102,180.075775,15.81747586587636,70,10,292.1,65,6.1000000000000005,0,0,False,False,False,False,False,False
1103,180.236777,19.69816122470877,70,10,287.90000000000003,65,4.5,0,0,False,False,False,False,False,False
1104,180.399712,24.053211914139922,70,10,279.0,65,5.9,0,0,False,False,False,False,False,False
1105,180.555507,28.56532865607025,70,10,274.3,65,4.9,0,0,False,False,False,False,False,False
1106,180.715304,33.52748007083113,70,10,265.3,65,5.7,0,0,False,False,False,False,False,False
1107,180.873997,38.86366816946898,70,10,260.3,65,5.5,0,0,False,False,False,False,False,False
1108,181.034592,44.56001578845698,70,10,250.60000000000002,65,5.4,0,0,False,False,False,False,False,False
1109,181.188926,50.56086077008847,70,10,245.70000000000002,60,5.300000000000001,0,0,False,False,False,True,False,False
1110,181.351642,56.80062183595439,70,10,239.20000000000002,35,2.6,0,0,False,False,False,True,False,False
1111,181.510902,63.39527575228645,70,10,237.0,35,2.5,0,0,False,False,False,True,False,False
1112,181.669137,70.29873075285573,70,10,236.4,20,0.8,0,0,False,False,False,False,False,False
1113,181.827142,77.33507917679128,70,10,234.4,60,2.7,0,0,False,False,False,False,False,False
1114,181.987707,84.8034172362283,70,10,225.0,65,5.0,0,0,False,False,False,False,False,False
1115,182.143663,92.26963702102084,70,10,220.70000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
1116,182.30735,100.19301731233244,70,10,210.3,65,5.0,0,0,False,False,False,False,False,False
1117,182.467137,108.32754924635908,70,10,205.5,65,5.1000000000000005,0,0,False,False,False,False,False,False
1118,182.628309,116.62958012288728,70,10,194.8,65,5.0,0,0,False,False,False,False,False,False
1119,182.787351,124.88022093894313,70,10,190.10000000000002,65,5.0,0,0,False,False,False,False,False,False
1120,182.946485,133.33036387804418,70,10,179.70000000000002,65,4.9,0,0,False,False,False,False,False,False
1121,183.103128,141.75491246235708,70,10,175.10000000000002,65,4.9,0,0,False,False,False,False,False,False
1122,183.266502,150.56965715187064,70,10,171.20000000000002,55,3.0,0,0,False,False,False,False,False,False
1123,183.426465,159.33525835795587,70,10,175.3,65,4.4,0,0,False,False,False,False,False,False
1124,183.583848,168.02114585603474,70,10,186.0,0,4.3,0,0,False,False,False,False,False,False
1125,183.747464,176.96288876096938,70,10,186.5,35,2.6,0,0,False,False,False,False,False,False
1126,183.906419,185.73587548532714,70,10,179.8,65,4.7,0,0,False,False,False,False,False,False
1127,184.05998,194.3025196181209,70,10,175.4,65,4.7,0,0,False,False,False,False,False,False
1128,184.223028,202.92379004298084,70,10,165.0,65,4.7,0,0,False,False,False,False,False,False
1129,184.381669,211.5823831122137,70,10,159.9,65,4.7,0,0,False,False,False,False,False,False
1130,184.546479,220.36824125535497,70,10,149.1,65,4.6000000000000005,0,0,False,False,False,False,False,False
1131,184.703713,228.64417436105765,70,10,144.20000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
1132,184.869626,237.28674900812945,70,10,133.6,65,4.5,0,0,False,False,False,False,False,False
1133,185.029058,245.37843028187748,70,10,128.5,65,4.6000000000000005,0,0,False,False,False,False,False,False
1134,185.187338,253.23670080713748,70,10,118.7,65,4.5,0,0,False,False,False,False,False,False
1135,185.340734,260.67396475728106,70,10,108.7,65,4.5,0,0,False,False,False,False,False,False
1136,185.499679,268.20343018752214,70,10,103.5,65,4.5,0,0,False,False,False,False,False,False
1137,185.656483,275.4290360544672,70,10,93.4,65,4.5,0,0,False,False,False,False,False,False
1138,185.819324,282.58493794452716,70,10,88.60000000000001,65,4.5,0,0,False,False,False,False,False,False
1139,185.975408,289.23421078287527,70,10,78.60000000000001,65,4.5,0,0,False,False,False,False,False,False
1140,186.135176,295.75024126366185,70,10,73.5,65,4.5,0,0,False,False,False,False,False,False
1141,186.298703,302.030800892552,70,10,37.9,65,4.4,0,0,False,False,False,False,False,False
1142,186.459286,307.9795597202951,70,10,58.6,65,4.5,0,0,False,False,False,False,False,False
1143,186.619103,313.5323881532888,70,10,22.700000000000003,65,4.4,0,0,False,False,False,False,False,False
1144,186.779362,318.6949405894174,70,10,43.2,65,4.5,0,0,False,False,False,False,False,False
1145,186.939238,323.5449159697771,70,10,20.3,65,4.4,0,0,False,False,False,False,False,False
1146,187.101209,328.0889071350857,70,10,15.4,65,4.4,0,0,False,False,False,False,False,False
1147,187.259313,332.06927658831626,70,10,18.1,65,4.4,0,0,False,False,False,False,False,False
1148,187.420117,335.8061582392454,70,10,832.6,65,4.4,0,0,False,False,False,False,False,False
1149,187.577651,339.01319850843606,70,10,5.1000000000000005,35,2.1,0,0,False,False,False,False,False,False
1150,187.73816,341.9526294318555,70,10,822.5,0,2.0,0,0,False,False,False,False,False,False
1151,187.891958,344.2318416872167,70,10,821.8000000000001,0,0.4,0,0,False,False,False,False,False,False
1152,188.048181,346.2207315344647,70,10,821.8000000000001,35,1.6,0,0,False,False,False,False,False,False
1153,188.2084,347.8249076941313,70,10,6.4,35,1.3,0,0,False,False,False,False,False,False
1154,188.3703,348.982421359163,70,10,8.5,35,1.5,0,0,False,False,False,False,False,False
1155,188.535399,349.7310319458825,70,10,14.100000000000001,35,3.2,0,0,False,False,False,False,False,False
1156,188.696478,349.9981616947739,70,10,16.400000000000002,0,2.1,0,0,False,False,False,False,False,False
1157,188.857976,349.81586866970144,70,10,20.0,65,4.7,0,0,False,False,False,False,False,False
1158,189.019176,349.18955123713016,70,10,24.8,65,4.5,0,0,False,False,False,False,False,False
1159,189.176385,348.13228890730494,70,10,35.6,65,4.2,0,0,False,False,False,False,False,False
1160,189.336308,346.6582106467322,70,10,40.7,65,4.2,0,0,False,False,False,False,False,False
1161,189.493784,344.7453119853801,70,10,102.4,65,4.1000000000000005,0,0,False,False,False,False,False,False
1162,189.655419,342.37682192373796,70,10,56.300000000000004,65,4.2,0,0,False,False,False,False,False,False
1163,189.815653,339.5972398929276,70,10,66.8,65,4.2,0,0,False,False,False,False,False,False
1164,189.972047,336.4497261335641,70,10,71.4,65,4.2,0,0,False,False,False,False,False,False
1165,190.128742,332.915830297238,70,10,82.10000000000001,65,4.2,0,0,False,False,False,False,False,False
1166,190.285096,329.0451855348299,70,10,86.7,65,4.3,0,0,False,False,False,False,False,False
1167,190.444282,324.67998247533825,70,10,90.0,0,1.0,0,0,False,False,False,False,False,False
1168,190.603136,320.002329702211,70,10,90.0,0,1.6,0,0,False,False,False,False,False,False
1169,190.764041,314.8845823398957,70,10,92.2,65,4.2,0,0,False,False,False,False,False,False
1170,190.925392,309.2811813710542,70,10,96.60000000000001,65,4.5,0,0,False,False,False,False,False,False
1171,191.085534,303.5604637941859,70,10,56.2,65,4.4,0,0,False,False,False,False,False,False
1172,191.24351,297.50263489104395,70,10,61.1,65,4.4,0,0,False,False,False,False,False,False
1173,191.407833,290.96404421759894,70,10,122.7,65,4.5,0,0,False,False,False,False,False,False
1174,191.564658,284.29998960047095,70,10,127.2,65,4.5,0,0,False,False,False,False,False,False
1175,191.729149,277.1384031570899,70,10,137.70000000000002,65,4.5,0,0,False,False,False,False,False,False
1176,191.887355,269.93609037722797,70,10,142.4,65,4.5,0,0,False,False,False,False,False,False
1177,192.043811,262.53500852713546,70,10,153.3,65,4.6000000000000005,0,0,False,False,False,False,False,False
1178,192.204327,254.78546641920855,70,10,158.0,65,4.6000000000000005,0,0,False,False,False,False,False,False
1179,192.36447,246.9469608816445,70,10,168.5,65,4.6000000000000005,0,0,False,False,False,False,False,False
1180,192.522313,238.89203650435022,70,10,173.3,65,4.5,0,0,False,False,False,False,False,False
1181,192.687322,230.35488912945766,70,10,183.8,65,4.5,0,0,False,False,False,True,False,False
1182,192.846189,222.0067603350525,70,10,188.70000000000002,60,4.3,0,0,False,False,False,True,False,False
1183,193.004769,213.4960104626385,70,10,194.9,35,2.0,0,0,False,False,False,True,False,False
1184,193.159526,205.0509802420858,70,10,197.60000000000002,0,2.6,0,0,False,False,False,False,False,False
1185,193.319645,196.55407151167995,70,10,201.70000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
1186,193.478874,187.85367633572804,70,10,103.80000000000001,65,4.800000000000001,0,0,False,False,False,False,False,False
1187,193.63949,178.92998264886748,70,10,217.0,65,4.7,0,0,False,False,False,False,False,False
1188,193.796188,170.3674460347804,70,10,222.0,65,4.7,0,0,False,False,False,False,False,False
1189,193.954548,161.64858075118127,70,10,231.9,65,4.800000000000001,0,0,False,False,False,False,False,False
1190,194.119191,152.6475205652246,70,10,236.70000000000002,65,4.800000000000001,0,0,False,False,False,False,False,False
1191,194.277993,144.04305123184946,70,10,246.70000000000002,65,4.9,0,0,False,False,False,False,False,False
1192,194.43861,135.4109791076574,70,10,251.70000000000002,65,5.0,0,0,False,False,False,False,False,False
1193,194.605414,126.45126060388986,70,10,261.90000000000003,65,5.2,0,0,False,False,False,False,False,False
1194,194.769085,117.93032719193482,70,10,266.8,65,5.2,0,0,False,False,False,False,False,False
1195,194.935413,109.34258373643173,70,10,276.6,65,5.4,0,0,False,False,False,False,False,False
1196,195.094106,101.25706893445694,70,10,281.6,65,5.5,0,0,False,False,False,False,False,False
